Name,Value,toolName
February % Total,7.7,multi field formula
February % Total,7.7,multi field formula
February % Total,8.1,multi field formula
February % Total,8.5,multi field formula
Field1,,dynreplace1
Field1,,dynreplace1
Field1,,dynreplace1
Field1,,dynreplace1
Field1,,dynreplace1
Field1,8,dynreplace1
Field1,9,dynreplace1
Field1,10,dynreplace1
Field1,11,dynreplace1
Field1,12,dynreplace1
Field1,BLABLA,dynreplace1
Field1,Greater than 5,dynreplace1
Field1,Greater than 5,dynreplace1
Field1,Greater than 5,dynreplace1
Field1,Greater than 5,dynreplace1
Field1,Less than or equal to 5,dynreplace1
Field1,Less than or equal to 5,dynreplace1
Field1,Less than or equal to 5,dynreplace1
Field1,Less than or equal to 5,dynreplace1
Field1,Less than or equal to 5,dynreplace1
First Name,,regex
First Name,,regex
First Name,,regex
First Name,,regex
First Name,,regex
First Name,,regex
First Name,,regex
First Name,,regex
First Name,,regex
First Name,,regex
First Name,,regex
First Name,,regex
First Name,,regex
First Name,,regex
First Name,,regex
First Name,,regex
First Name,,regex
First Name,,regex
First Name,,regex
First Name,,regex
First Name,,regex
First Name,,regex
First Name,,regex
First Name,,regex
First Name,,regex
First Name,,regex
First Name,,regex
First Name,,regex
First Name,,regex
First Name,,regex
First Name,,regex
First Name,,regex
First Name,,regex
First Name,,regex
First Name,,regex
First Name,,regex
First Name,,regex
First Name,,regex
First Name,,regex
First Name,,regex
First Name,,regex
First Name,,regex
First Name,,regex
First Name,,regex
First Name,,regex
First Name,,regex
First Name,,regex
First Name,,regex
First Name,,regex
First Name,,regex
First Name,,regex
First Name,,regex
First Name,,regex
First Name,,regex
First Name,,regex
First Name,,regex
First Name,,regex
First Name,,regex
First Name,,regex
First Name,,regex
First Name,,regex
First Name,,regex
First Name,,regex
First Name,,regex
First Name,,regex
First Name,,regex
First Name,,regex
First Name,,regex
First Name,,regex
First Name,,regex
First Name,,regex
First Name,,regex
First Name,,regex
First Name,,regex
First Name,,regex
First Name,,regex
First Name,,regex
First Name,,regex
First Name,,regex
First Name,,regex
First Name,,regex
First Name,,regex
First Name,,regex
First Name,,regex
First Name,,regex
First Name,,regex
First Name,,regex
First Name,,regex
First Name,,regex
First Name,,regex
First Name,,regex
First Name,,regex
First Name,,regex
First Name,,regex
First Name,,regex
First Name,,regex
First Name,,regex
First Name,,regex
First Name,,regex
First Name,,regex
First Name,,regex
First Name,,regex
First Name,,regex
First Name,,regex
First Name,,regex
First Name,,regex
First Name,,regex
First Name,,regex
First Name,,regex
First Name,,regex
First Name,,regex
First Name,,regex
First Name,,regex
First Name,,regex
First Name,,regex
First Name,,regex
First Name,,regex
First Name,,regex
First Name,,regex
First Name,,regex
First Name,,regex
First Name,,regex
First Name,,regex
First Name,,regex
First Name,,regex
First Name,,regex
First Name,,regex
First Name,,regex
First Name,,regex
First Name,,regex
First Name,,regex
First Name,,regex
First Name,,regex
First Name,,regex
First Name,,regex
First Name,,regex
First Name,,regex
First Name,,regex
First Name,,regex
First Name,,regex
First Name,,regex
First Name,,regex
First Name,,regex
First Name,,regex
First Name,,regex
First Name,,regex
First Name,,regex
First Name,,regex
First Name,,regex
First Name,,regex
First Name,,regex
First Name,,regex
First Name,,regex
First Name,,regex
First Name,,regex
First Name,,regex
First Name,,regex
First Name,,regex
First Name,,regex
First Name,,regex
First Name,,regex
First Name,,regex
First Name,,regex
First Name,,regex
First Name,,regex
First Name,,regex
First Name,,regex
First Name,,regex
First Name,,regex
First Name,,regex
First Name,,regex
First Name,,regex
First Name,,regex
First Name,,regex
First Name,,regex
First Name,,regex
First Name,,regex
First Name,,regex
First Name,,regex
First Name,,regex
First Name,,regex
First Name,,regex
First Name,,regex
First Name,,regex
First Name,,regex
First Name,,regex
First Name,,regex
First Name,,regex
First Name,,regex
First Name,,regex
First Name,,regex
First Name,,regex
First Name,,regex
First Name,,regex
First Name,,regex
First Name,,regex
First Name,,regex
First Name,,regex
First Name,,regex
First Name,,regex
First Name,,regex
First Name,,regex
First Name,,regex
First Name,,regex
First Name,,regex
First Name,,regex
First Name,,regex
First Name,,regex
First Name,,regex
First Name,,regex
First Name,,regex
First Name,,regex
First Name,,regex
First Name,,regex
First Name,,regex
First Name,,regex
First Name,,regex
First Name,,regex
First Name,,regex
First Name,,regex
First Name,,regex
First Name,,regex
First Name,,regex
First Name,,regex
First Name,,regex
First Name,,regex
First Name,,regex
First Name,,regex
First Name,,regex
First Name,,regex
First Name,,regex
First Name,,regex
First Name,,regex
First Name,,regex
First Name,,regex
First Name,,regex
First Name,,regex
First Name,,regex
First Name,,regex
First Name,,regex
First Name,,regex
First Name,,regex
First Name,,regex
First Name,,regex
First Name,,regex
First Name,,regex
First Name,,regex
First Name,,regex
First Name,,regex
First Name,,regex
First Name,,regex
First Name,,regex
First Name,,regex
First Name,,regex
First Name,,regex
First Name,,regex
First Name,,regex
First Name,,regex
First Name,,regex
First Name,,regex
First Name,,regex
First Name,,regex
First Name,,regex
First Name,,regex
First Name,,regex
First Name,,regex
First Name,,regex
First Name,,regex
First Name,,regex
First Name,,regex
First Name,,regex
First Name,,regex
First Name,,regex
First Name,,regex
First Name,,regex
First Name,,regex
First Name,,regex
First Name,,regex
First Name,,regex
First Name,,regex
First Name,,regex
First Name,,regex
First Name,,regex
First Name,,regex
First Name,,regex
First Name,,regex
First Name,,regex
First Name,,regex
First Name,,regex
First Name,,regex
First Name,,regex
First Name,,regex
First Name,,regex
First Name,,regex
First Name,,regex
First Name,,regex
First Name,,regex
First Name,,regex
First Name,,regex
First Name,,regex
First Name,,regex
First Name,,regex
First Name,,regex
First Name,,regex
First Name,,regex
First Name,,regex
First Name,,regex
First Name,,regex
First Name,,regex
First Name,,regex
First Name,,regex
First Name,,regex
First Name,,regex
First Name,,regex
First Name,,regex
First Name,,regex
First Name,,regex
First Name,,regex
First Name,,regex
First Name,,regex
First Name,,regex
First Name,,regex
First Name,,regex
First Name,,regex
First Name,,regex
First Name,,regex
First Name,,regex
First Name,,regex
First Name,,regex
First Name,,regex
First Name,,regex
First Name,,regex
First Name,,regex
First Name,,regex
First Name,,regex
First Name,,regex
First Name,,regex
First Name,,regex
First Name,,regex
First Name,,regex
First Name,,regex
First Name,,regex
First Name,,regex
First Name,,regex
First Name,,regex
First Name,,regex
First Name,,regex
First Name,,regex
First Name,,regex
First Name,,regex
First Name,,regex
First Name,,regex
First Name,,regex
First Name,,regex
First Name,,regex
First Name,,regex
First Name,,regex
First Name,,regex
First Name,,regex
First Name,,regex
First Name,ALBERTA,regex
First Name,ALEXANDRA,regex
First Name,AMY,regex
First Name,AMY,regex
First Name,ANDREA,regex
First Name,ANN,regex
First Name,ANNA,regex
First Name,BELINDA,regex
First Name,BONNIE,regex
First Name,CASSANDRA,regex
First Name,CHRISTINE,regex
First Name,CONSTANTI,regex
First Name,CYNTHIA,regex
First Name,DANELL,regex
First Name,DARCY,regex
First Name,DAWN,regex
First Name,DAYNA,regex
First Name,DEANNE,regex
First Name,DENISE,regex
First Name,DIANNE,regex
First Name,DOREEN,regex
First Name,DOROTHY,regex
First Name,ELLEN,regex
First Name,ERIN,regex
First Name,ERNA,regex
First Name,ESTELLA,regex
First Name,HEATHER,regex
First Name,J,regex
First Name,J,regex
First Name,JASMIN,regex
First Name,JERALYN,regex
First Name,JESSICA,regex
First Name,JOAN,regex
First Name,JOAN,regex
First Name,JUDITH,regex
First Name,JUDY,regex
First Name,JULIANA,regex
First Name,JULIE,regex
First Name,KAREN,regex
First Name,KAREN,regex
First Name,KARISSA,regex
First Name,KARYN,regex
First Name,KATHLEEN,regex
First Name,KATHRINE,regex
First Name,KATHRYN,regex
First Name,KATIE,regex
First Name,KELI,regex
First Name,KIM,regex
First Name,LANH,regex
First Name,LARIE,regex
First Name,LETRICIA,regex
First Name,LORENA,regex
First Name,LORRALNE,regex
First Name,M,regex
First Name,MARIA,regex
First Name,MARIA,regex
First Name,MARIA,regex
First Name,MARY,regex
First Name,MARY,regex
First Name,MARY,regex
First Name,MARY,regex
First Name,MEGAN,regex
First Name,MELISSA,regex
First Name,MELISSA,regex
First Name,MICHELE,regex
First Name,MURIEL,regex
First Name,NANCY,regex
First Name,NELE,regex
First Name,NEYRA,regex
First Name,NICOLE,regex
First Name,NORMA,regex
First Name,OLGA,regex
First Name,P,regex
First Name,PAMELA,regex
First Name,PATRICIA,regex
First Name,PEGGY,regex
First Name,RANDI,regex
First Name,RAUNCE,regex
First Name,ROBERTA,regex
First Name,ROSEMARY,regex
First Name,SARITA,regex
First Name,SHAVELL,regex
First Name,SHEILA,regex
First Name,SHIRLEY,regex
First Name,SIRENE,regex
First Name,STACEY,regex
First Name,TRISHA,regex
First Name,VICTORIA,regex
First Name,VIONE,regex
First Name,ZAREFA,regex
FirstName,"",cleansing
FirstName,"",cleansing
FirstName,"",cleansing
FirstName,"",cleansing
FirstName,"",cleansing
FirstName,"",cleansing
FirstName,,join-j
FirstName,,join-j
FirstName,Benjamin,cleansing
FirstName,Benjamin,cleansing
FirstName,Benjamin,cleansing
FirstName,Benjamin,cleansing
FirstName,Benjamin,filter1
FirstName,Benjamin,filter1
FirstName,Benjamin,filter1
FirstName,Benjamin,filter1
FirstName,Benjamin,filter1
FirstName,Benjamin,filter1
FirstName,Benjamin,filter2
FirstName,Benjamin,filter2
FirstName,Benjamin,join-j
FirstName,Benjamin,join-j
FirstName,Benjamin,join-j
FirstName,Dorothy,cleansing
FirstName,Dorothy,cleansing
FirstName,Dorothy,cleansing
FirstName,Dorothy,cleansing
FirstName,Dorothy,filter1
FirstName,Dorothy,filter1
FirstName,Dorothy,filter1
FirstName,Dorothy,filter2
FirstName,Dorothy,filter2
FirstName,Dorothy,filter2
FirstName,Dorothy,filter2
FirstName,Dorothy,filter2
FirstName,Dorothy,join-j
FirstName,Dorothy,join-j
FirstName,Dorothy,join-j
FirstName,Galileo,cleansing
FirstName,Galileo,filter1
FirstName,Galileo,filter1
FirstName,Galileo,filter1
FirstName,Galileo,filter1
FirstName,Galileo,filter1
FirstName,Galileo,filter1
FirstName,Galileo,filter2
FirstName,Galileo,filter2
FirstName,Galileo,join-j
FirstName,Galileo,join-j
FirstName,Galileo,join-l
FirstName,"Galileo ",cleansing
FirstName,"Galileo ",cleansing
FirstName,"Galileo ",cleansing
FirstName,Louis,cleansing
FirstName,Louis,cleansing
FirstName,Louis,cleansing
FirstName,Louis,cleansing
FirstName,Louis,filter1
FirstName,Louis,filter1
FirstName,Louis,filter1
FirstName,Louis,filter1
FirstName,Louis,filter1
FirstName,Louis,filter2
FirstName,Louis,filter2
FirstName,Louis,filter2
FirstName,Louis,join-j
FirstName,Louis,join-j
FirstName,Louis,join-j
FirstName,Thomas,cleansing
FirstName,Thomas,cleansing
FirstName,Thomas,cleansing
FirstName,Thomas,cleansing
FirstName,Thomas,filter1
FirstName,Thomas,filter1
FirstName,Thomas,filter1
FirstName,Thomas,filter1
FirstName,Thomas,filter1
FirstName,Thomas,filter1
FirstName,Thomas,filter2
FirstName,Thomas,filter2
FirstName,Thomas,join-j
FirstName,Thomas,join-j
FirstName,Thomas,join-j
FirstName,Tim,cleansing
FirstName,Tim,cleansing
FirstName,Tim,cleansing
FirstName,Tim,cleansing
FirstName,Tim,filter1
FirstName,Tim,filter1
FirstName,Tim,filter1
FirstName,Tim,filter1
FirstName,Tim,filter2
FirstName,Tim,filter2
FirstName,Tim,filter2
FirstName,Tim,filter2
FirstName,Tim,join-j
FirstName,Tim,join-j
FirstName,Tim,join-j
FirstPurchaseDate,,filter1
FirstPurchaseDate,,filter1
FirstPurchaseDate,,filter1
FirstPurchaseDate,,filter1
FirstPurchaseDate,,filter1
FirstPurchaseDate,,filter1
FirstPurchaseDate,,filter1
FirstPurchaseDate,,filter2
FirstPurchaseDate,,filter2
FirstPurchaseDate,,filter2
FirstPurchaseDate,,filter2
FirstPurchaseDate,,filter2
FirstPurchaseDate,,join-j
FirstPurchaseDate,,join-j
FirstPurchaseDate,2012-05-05,cleansing
FirstPurchaseDate,2012-05-05,cleansing
FirstPurchaseDate,2012-05-05,cleansing
FirstPurchaseDate,2012-05-05,cleansing
FirstPurchaseDate,2012-05-05,cleansing
FirstPurchaseDate,2012-05-05,join-j
FirstPurchaseDate,2012-05-05,join-j
FirstPurchaseDate,2012-05-05,join-j
FirstPurchaseDate,2013-09-06,cleansing
FirstPurchaseDate,2013-09-06,cleansing
FirstPurchaseDate,2013-09-06,cleansing
FirstPurchaseDate,2013-09-06,cleansing
FirstPurchaseDate,2013-09-06,cleansing
FirstPurchaseDate,2013-09-06,join-j
FirstPurchaseDate,2013-09-06,join-j
FirstPurchaseDate,2013-09-06,join-j
FirstPurchaseDate,2014-01-26,cleansing
FirstPurchaseDate,2014-01-26,cleansing
FirstPurchaseDate,2014-01-26,cleansing
FirstPurchaseDate,2014-01-26,cleansing
FirstPurchaseDate,2014-01-26,cleansing
FirstPurchaseDate,2014-01-26,join-j
FirstPurchaseDate,2014-01-26,join-j
FirstPurchaseDate,2014-01-26,join-j
FirstPurchaseDate,2014-04-01,cleansing
FirstPurchaseDate,2014-04-01,cleansing
FirstPurchaseDate,2014-04-01,cleansing
FirstPurchaseDate,2014-04-01,cleansing
FirstPurchaseDate,2014-04-01,cleansing
FirstPurchaseDate,2014-04-01,join-j
FirstPurchaseDate,2014-04-01,join-j
FirstPurchaseDate,2014-08-21,cleansing
FirstPurchaseDate,2014-08-21,cleansing
FirstPurchaseDate,2014-08-21,cleansing
FirstPurchaseDate,2014-08-21,cleansing
FirstPurchaseDate,2014-08-21,cleansing
FirstPurchaseDate,2014-08-21,join-j
FirstPurchaseDate,2014-08-21,join-j
FirstPurchaseDate,2014-08-21,join-j
FirstPurchaseDate,2014-12-21,cleansing
FirstPurchaseDate,2014-12-21,cleansing
FirstPurchaseDate,2014-12-21,cleansing
FirstPurchaseDate,2014-12-21,cleansing
FirstPurchaseDate,2014-12-21,cleansing
FirstPurchaseDate,2014-12-21,join-j
FirstPurchaseDate,2014-12-21,join-j
FirstPurchaseDate,2014-12-21,join-j
FirstPurchaseDate,2024-10-03,filter1
FirstPurchaseDate,2024-10-03,filter1
FirstPurchaseDate,2024-10-03,filter1
FirstPurchaseDate,2024-10-03,filter1
FirstPurchaseDate,2024-10-03,filter1
FirstPurchaseDate,2024-10-03,filter2
FirstPurchaseDate,2024-10-07,filter1
FirstPurchaseDate,2024-10-07,filter1
FirstPurchaseDate,2024-10-07,filter1
FirstPurchaseDate,2024-10-07,filter1
FirstPurchaseDate,2024-10-07,filter1
FirstPurchaseDate,2024-10-07,filter1
FirstPurchaseDate,2024-10-07,filter1
FirstPurchaseDate,2024-10-07,filter1
FirstPurchaseDate,2024-10-07,filter2
FirstPurchaseDate,2024-10-07,filter2
FirstPurchaseDate,2024-10-07,filter2
FirstPurchaseDate,2024-10-07,filter2
FirstPurchaseDate,2024-10-10,filter1
FirstPurchaseDate,2024-10-10,filter1
FirstPurchaseDate,2024-10-10,filter1
FirstPurchaseDate,2024-10-10,filter1
FirstPurchaseDate,2024-10-10,filter1
FirstPurchaseDate,2024-10-10,filter2
FirstPurchaseDate,2024-10-13,filter1
FirstPurchaseDate,2024-10-13,filter1
FirstPurchaseDate,2024-10-13,filter2
FirstPurchaseDate,2024-10-13,filter2
FirstPurchaseDate,2024-10-13,filter2
FirstPurchaseDate,2024-10-13,filter2
FirstPurchaseDate,2024-10-20,filter1
FirstPurchaseDate,2024-10-20,filter1
FirstPurchaseDate,2024-10-20,filter1
FirstPurchaseDate,2024-10-20,filter2
FirstPurchaseDate,2024-10-20,filter2
FirstPurchaseDate,2024-10-20,filter2
Gender,,join-j
Gender,,join-j
Gender,F,filter1
Gender,F,filter1
Gender,F,filter1
Gender,F,filter2
Gender,F,filter2
Gender,F,filter2
Gender,F,filter2
Gender,F,filter2
Gender,F,join-j
Gender,F,join-j
Gender,F,join-j
Gender,M,filter1
Gender,M,filter1
Gender,M,filter1
Gender,M,filter1
Gender,M,filter1
Gender,M,filter1
Gender,M,filter1
Gender,M,filter1
Gender,M,filter1
Gender,M,filter1
Gender,M,filter1
Gender,M,filter1
Gender,M,filter1
Gender,M,filter1
Gender,M,filter1
Gender,M,filter1
Gender,M,filter1
Gender,M,filter1
Gender,M,filter1
Gender,M,filter1
Gender,M,filter1
Gender,M,filter1
Gender,M,filter1
Gender,M,filter1
Gender,M,filter1
Gender,M,filter1
Gender,M,filter1
Gender,M,filter2
Gender,M,filter2
Gender,M,filter2
Gender,M,filter2
Gender,M,filter2
Gender,M,filter2
Gender,M,filter2
Gender,M,filter2
Gender,M,filter2
Gender,M,filter2
Gender,M,filter2
Gender,M,filter2
Gender,M,filter2
Gender,M,join-j
Gender,M,join-j
Gender,M,join-j
Gender,M,join-j
Gender,M,join-j
Gender,M,join-j
Gender,M,join-j
Gender,M,join-j
Gender,M,join-j
Gender,M,join-j
Gender,M,join-j
Gender,M,join-j
Gender,M,join-j
Gender,M,join-j
Gender,M,join-l
has_zip4,,regex
has_zip4,,regex
has_zip4,,regex
has_zip4,,regex
has_zip4,,regex
has_zip4,,regex
has_zip4,,regex
has_zip4,,regex
has_zip4,,regex
has_zip4,,regex
has_zip4,,regex
has_zip4,,regex
has_zip4,,regex
has_zip4,,regex
has_zip4,,regex
has_zip4,,regex
has_zip4,,regex
has_zip4,,regex
has_zip4,,regex
has_zip4,,regex
has_zip4,,regex
has_zip4,,regex
has_zip4,,regex
has_zip4,,regex
has_zip4,,regex
has_zip4,,regex
has_zip4,,regex
has_zip4,,regex
has_zip4,,regex
has_zip4,,regex
has_zip4,,regex
has_zip4,,regex
has_zip4,,regex
has_zip4,,regex
has_zip4,,regex
has_zip4,,regex
has_zip4,,regex
has_zip4,,regex
has_zip4,,regex
has_zip4,,regex
has_zip4,,regex
has_zip4,,regex
has_zip4,,regex
has_zip4,,regex
has_zip4,,regex
has_zip4,,regex
has_zip4,,regex
has_zip4,,regex
has_zip4,,regex
has_zip4,,regex
has_zip4,,regex
has_zip4,,regex
has_zip4,,regex
has_zip4,,regex
has_zip4,,regex
has_zip4,,regex
has_zip4,,regex
has_zip4,,regex
has_zip4,,regex
has_zip4,,regex
has_zip4,,regex
has_zip4,,regex
has_zip4,,regex
has_zip4,,regex
has_zip4,,regex
has_zip4,,regex
has_zip4,,regex
has_zip4,,regex
has_zip4,,regex
has_zip4,,regex
has_zip4,,regex
has_zip4,,regex
has_zip4,,regex
has_zip4,,regex
has_zip4,,regex
has_zip4,,regex
has_zip4,,regex
has_zip4,,regex
has_zip4,,regex
has_zip4,,regex
has_zip4,,regex
has_zip4,,regex
has_zip4,,regex
has_zip4,,regex
has_zip4,,regex
has_zip4,,regex
has_zip4,,regex
has_zip4,,regex
has_zip4,,regex
has_zip4,,regex
has_zip4,,regex
has_zip4,,regex
has_zip4,,regex
has_zip4,,regex
has_zip4,,regex
has_zip4,,regex
has_zip4,,regex
has_zip4,,regex
has_zip4,,regex
has_zip4,,regex
has_zip4,,regex
has_zip4,,regex
has_zip4,,regex
has_zip4,,regex
has_zip4,,regex
has_zip4,,regex
has_zip4,,regex
has_zip4,,regex
has_zip4,,regex
has_zip4,,regex
has_zip4,,regex
has_zip4,,regex
has_zip4,,regex
has_zip4,,regex
has_zip4,,regex
has_zip4,,regex
has_zip4,,regex
has_zip4,,regex
has_zip4,,regex
has_zip4,,regex
has_zip4,,regex
has_zip4,,regex
has_zip4,,regex
has_zip4,,regex
has_zip4,,regex
has_zip4,,regex
has_zip4,,regex
has_zip4,,regex
has_zip4,,regex
has_zip4,,regex
has_zip4,,regex
has_zip4,,regex
has_zip4,,regex
has_zip4,,regex
has_zip4,,regex
has_zip4,,regex
has_zip4,,regex
has_zip4,,regex
has_zip4,,regex
has_zip4,,regex
has_zip4,,regex
has_zip4,,regex
has_zip4,,regex
has_zip4,,regex
has_zip4,,regex
has_zip4,,regex
has_zip4,,regex
has_zip4,,regex
has_zip4,,regex
has_zip4,,regex
has_zip4,,regex
has_zip4,,regex
has_zip4,,regex
has_zip4,,regex
has_zip4,,regex
has_zip4,,regex
has_zip4,,regex
has_zip4,,regex
has_zip4,,regex
has_zip4,,regex
has_zip4,,regex
has_zip4,,regex
has_zip4,,regex
has_zip4,,regex
has_zip4,,regex
has_zip4,,regex
has_zip4,,regex
has_zip4,,regex
has_zip4,,regex
has_zip4,,regex
has_zip4,,regex
has_zip4,,regex
has_zip4,,regex
has_zip4,,regex
has_zip4,,regex
has_zip4,,regex
has_zip4,,regex
has_zip4,,regex
has_zip4,,regex
has_zip4,,regex
has_zip4,,regex
has_zip4,,regex
has_zip4,,regex
has_zip4,,regex
has_zip4,,regex
has_zip4,,regex
has_zip4,,regex
has_zip4,,regex
has_zip4,,regex
has_zip4,,regex
has_zip4,,regex
has_zip4,,regex
has_zip4,,regex
has_zip4,,regex
has_zip4,,regex
has_zip4,,regex
has_zip4,,regex
has_zip4,,regex
has_zip4,,regex
has_zip4,,regex
has_zip4,,regex
has_zip4,,regex
has_zip4,,regex
has_zip4,,regex
has_zip4,,regex
has_zip4,,regex
has_zip4,,regex
has_zip4,,regex
has_zip4,,regex
has_zip4,,regex
has_zip4,,regex
has_zip4,,regex
has_zip4,,regex
has_zip4,,regex
has_zip4,,regex
has_zip4,,regex
has_zip4,,regex
has_zip4,,regex
has_zip4,,regex
has_zip4,,regex
has_zip4,,regex
has_zip4,,regex
has_zip4,,regex
has_zip4,,regex
has_zip4,,regex
has_zip4,,regex
has_zip4,,regex
has_zip4,,regex
has_zip4,,regex
has_zip4,,regex
has_zip4,,regex
has_zip4,,regex
has_zip4,,regex
has_zip4,,regex
has_zip4,,regex
has_zip4,,regex
has_zip4,,regex
has_zip4,,regex
has_zip4,,regex
has_zip4,,regex
has_zip4,,regex
has_zip4,,regex
has_zip4,,regex
has_zip4,,regex
has_zip4,,regex
has_zip4,,regex
has_zip4,,regex
has_zip4,,regex
has_zip4,,regex
has_zip4,,regex
has_zip4,,regex
has_zip4,,regex
has_zip4,,regex
has_zip4,,regex
has_zip4,,regex
has_zip4,,regex
has_zip4,,regex
has_zip4,,regex
has_zip4,,regex
has_zip4,,regex
has_zip4,,regex
has_zip4,,regex
has_zip4,,regex
has_zip4,,regex
has_zip4,,regex
has_zip4,,regex
has_zip4,,regex
has_zip4,,regex
has_zip4,,regex
has_zip4,,regex
has_zip4,,regex
has_zip4,,regex
has_zip4,,regex
has_zip4,,regex
has_zip4,,regex
has_zip4,,regex
has_zip4,,regex
has_zip4,,regex
has_zip4,,regex
has_zip4,,regex
has_zip4,,regex
has_zip4,,regex
has_zip4,,regex
has_zip4,,regex
has_zip4,,regex
has_zip4,,regex
has_zip4,,regex
has_zip4,,regex
has_zip4,,regex
has_zip4,,regex
has_zip4,,regex
has_zip4,,regex
has_zip4,,regex
has_zip4,,regex
has_zip4,,regex
has_zip4,,regex
has_zip4,,regex
has_zip4,,regex
has_zip4,,regex
has_zip4,,regex
has_zip4,,regex
has_zip4,,regex
has_zip4,,regex
has_zip4,,regex
has_zip4,,regex
has_zip4,,regex
has_zip4,,regex
has_zip4,,regex
has_zip4,,regex
has_zip4,,regex
has_zip4,,regex
has_zip4,,regex
has_zip4,,regex
has_zip4,,regex
has_zip4,,regex
has_zip4,,regex
has_zip4,,regex
has_zip4,,regex
has_zip4,,regex
has_zip4,,regex
has_zip4,,regex
has_zip4,,regex
has_zip4,,regex
has_zip4,,regex
has_zip4,,regex
has_zip4,,regex
has_zip4,,regex
has_zip4,,regex
has_zip4,,regex
has_zip4,,regex
has_zip4,,regex
has_zip4,,regex
has_zip4,,regex
has_zip4,,regex
has_zip4,,regex
has_zip4,,regex
has_zip4,,regex
has_zip4,,regex
has_zip4,,regex
has_zip4,,regex
has_zip4,,regex
has_zip4,,regex
has_zip4,,regex
has_zip4,,regex
has_zip4,,regex
has_zip4,,regex
has_zip4,,regex
has_zip4,,regex
has_zip4,,regex
has_zip4,,regex
has_zip4,,regex
has_zip4,,regex
has_zip4,,regex
has_zip4,,regex
has_zip4,,regex
has_zip4,,regex
has_zip4,,regex
has_zip4,,regex
has_zip4,,regex
has_zip4,,regex
has_zip4,False,regex
has_zip4,False,regex
has_zip4,False,regex
has_zip4,False,regex
has_zip4,False,regex
has_zip4,False,regex
has_zip4,False,regex
has_zip4,False,regex
has_zip4,False,regex
has_zip4,False,regex
has_zip4,False,regex
has_zip4,False,regex
has_zip4,False,regex
has_zip4,False,regex
has_zip4,False,regex
has_zip4,False,regex
has_zip4,False,regex
has_zip4,False,regex
has_zip4,False,regex
has_zip4,False,regex
has_zip4,False,regex
has_zip4,True,regex
has_zip4,True,regex
has_zip4,True,regex
has_zip4,True,regex
has_zip4,True,regex
has_zip4,True,regex
has_zip4,True,regex
has_zip4,True,regex
has_zip4,True,regex
has_zip4,True,regex
has_zip4,True,regex
has_zip4,True,regex
has_zip4,True,regex
has_zip4,True,regex
has_zip4,True,regex
has_zip4,True,regex
has_zip4,True,regex
has_zip4,True,regex
has_zip4,True,regex
has_zip4,True,regex
has_zip4,True,regex
has_zip4,True,regex
has_zip4,True,regex
has_zip4,True,regex
has_zip4,True,regex
has_zip4,True,regex
has_zip4,True,regex
has_zip4,True,regex
has_zip4,True,regex
has_zip4,True,regex
has_zip4,True,regex
has_zip4,True,regex
has_zip4,True,regex
has_zip4,True,regex
has_zip4,True,regex
has_zip4,True,regex
has_zip4,True,regex
has_zip4,True,regex
has_zip4,True,regex
has_zip4,True,regex
has_zip4,True,regex
has_zip4,True,regex
has_zip4,True,regex
has_zip4,True,regex
has_zip4,True,regex
has_zip4,True,regex
has_zip4,True,regex
has_zip4,True,regex
has_zip4,True,regex
has_zip4,True,regex
has_zip4,True,regex
has_zip4,True,regex
has_zip4,True,regex
has_zip4,True,regex
has_zip4,True,regex
has_zip4,True,regex
has_zip4,True,regex
has_zip4,True,regex
has_zip4,True,regex
has_zip4,True,regex
has_zip4,True,regex
has_zip4,True,regex
has_zip4,True,regex
has_zip4,True,regex
has_zip4,True,regex
has_zip4,True,regex
has_zip4,True,regex
has_zip4,True,regex
has_zip4,True,regex
ID,,join-j
ID,,join-j
ID,,join-j
ID,,join-j
ID,,join-j
ID,,join-j
ID,,join-j
ID,,join-j
ID,,join-j
ID,,join-j
ID,,join-j
ID,,join-j
ID,,join-j
ID,,join-j
ID,,join-j
ID,,join-j
ID,,join-j
ID,1,join-j
ID,2,join-j
January,75000,multi field formula
January,75000,multi field formula
January,75000,multi field formula
January,90000,multi field formula
January,90000,multi field formula
January,90000,multi field formula
January,95000,multi field formula
January,95000,multi field formula
January,95000,multi field formula
January,100000,multi field formula
January,100000,multi field formula
January,100000,multi field formula
January,110000,multi field formula
January,110000,multi field formula
January,110000,multi field formula
January,110000,multi field formula
January,110000,multi field formula
January,110000,multi field formula
January,115000,multi field formula
January,115000,multi field formula
January,115000,multi field formula
January,125000,multi field formula
January,125000,multi field formula
January,125000,multi field formula
January,125000,multi field formula
January,125000,multi field formula
January,125000,multi field formula
January,135000,multi field formula
January,135000,multi field formula
January,135000,multi field formula
January,150000,multi field formula
January,150000,multi field formula
January,150000,multi field formula
January,185000,multi field formula
January,185000,multi field formula
January,185000,multi field formula
January,220000,multi field formula
January,220000,multi field formula
January,220000,multi field formula
January % Total,,multi field formula
January % Total,,multi field formula
January % Total,,multi field formula
January % Total,,multi field formula
January % Total,,multi field formula
January % Total,,multi field formula
January % Total,,multi field formula
January % Total,,multi field formula
January % Total,,multi field formula
January % Total,,multi field formula
January % Total,,multi field formula
January % Total,,multi field formula
January % Total,,multi field formula
January % Total,,multi field formula
January % Total,,multi field formula
January % Total,,multi field formula
January % Total,,multi field formula
January % Total,,multi field formula
January % Total,,multi field formula
January % Total,,multi field formula
January % Total,,multi field formula
January % Total,,multi field formula
January % Total,,multi field formula
